Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,6/15/2019,2019,6,15,,22,,11.8,,16.9,,1.1,,0,,0,,0,,0,,,,19,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,6/16/2019,2019,6,16,,22.7,,11.5,,17.1,,0.9,,0,,0,,0,,0,,,,20,,42,
-123.18,49.19,VANCOUVER INTL A,1108395,6/17/2019,2019,6,17,,23.5,,12.7,,18.1,,0,,0.1,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,6/18/2019,2019,6,18,,22,,14.3,,18.2,,0,,0.2,,0,,0,,0,,,,28,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,6/19/2019,2019,6,19,,20,,12.4,,16.2,,1.8,,0,,0,,0,,0,,,,28,,71,
-123.18,49.19,VANCOUVER INTL A,1108395,6/20/2019,2019,6,20,,19.5,,10.8,,15.2,,2.8,,0,,0.2,,0,,0.2,,,,28,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,6/21/2019,2019,6,21,,22,,11.2,,16.6,,1.4,,0,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,6/22/2019,2019,6,22,,19.5,,13.2,,16.4,,1.6,,0,,0,,0,,0,,,,11,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,6/23/2019,2019,6,23,,19,,11.9,,15.5,,2.5,,0,,0,T,0,,0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,6/24/2019,2019,6,24,,19.9,,12.1,,16,,2,,0,,0.6,,0,,0.6,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,6/25/2019,2019,6,25,,21.2,,10.7,,16,,2,,0,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,6/26/2019,2019,6,26,,21.4,,13.4,,17.4,,0.6,,0,,0,,0,,0,,,,22,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,6/27/2019,2019,6,27,,20.3,,13.2,,16.8,,1.2,,0,,15.4,,0,,15.4,,,,13,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,6/28/2019,2019,6,28,,19.3,,13.2,,16.3,,1.7,,0,,0.6,,0,,0.6,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,6/29/2019,2019,6,29,,21.6,,13.5,,17.6,,0.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,6/30/2019,2019,6,30,,22.5,,10.1,,16.3,,1.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,7/1/2019,2019,7,1,,24.4,,12.6,,18.5,,0,,0.5,,0,,0,,0,,,,19,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,7/2/2019,2019,7,2,,20,,13.7,,16.9,,1.1,,0,,2.8,,0,,2.8,,,,10,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,7/3/2019,2019,7,3,,21.1,,14.8,,18,,0,,0,,0,,0,,0,,,,15,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,7/4/2019,2019,7,4,,19.8,,14.5,,17.2,,0.8,,0,,0,,0,,0,,,,11,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,7/5/2019,2019,7,5,,17.9,,13.7,,15.8,,2.2,,0,,0.4,,0,,0.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,7/6/2019,2019,7,6,,20.3,,12.4,,16.4,,1.6,,0,,0.2,,0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,7/7/2019,2019,7,7,,18.6,,13.8,,16.2,,1.8,,0,,2.6,,0,,2.6,,,,10,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,7/8/2019,2019,7,8,,21.4,,11.1,,16.3,,1.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,7/9/2019,2019,7,9,,22.8,,13.3,,18.1,,0,,0.1,,0.8,,0,,0.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,7/10/2019,2019,7,10,,22,,15.9,,19,,0,,1,,14.4,,0,,14.4,,,,10,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,7/11/2019,2019,7,11,,23,,14.5,,18.8,,0,,0.8,,0,,0,,0,,,,20,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,7/12/2019,2019,7,12,,22.6,,13.8,,18.2,,0,,0.2,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,7/13/2019,2019,7,13,,24.6,,15.4,,20,,0,,2,,0,,0,,0,,,,17,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,7/14/2019,2019,7,14,,23.5,,14,,18.8,,0,,0.8,,0.4,,0,,0.4,,,,20,,42,
-123.18,49.19,VANCOUVER INTL A,1108395,7/15/2019,2019,7,15,,23.7,,14,,18.9,,0,,0.9,,0,,0,,0,,,,19,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,7/16/2019,2019,7,16,,24.2,,14.5,,19.4,,0,,1.4,,0,,0,,0,,,,19,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,7/17/2019,2019,7,17,,22.5,,14.7,,18.6,,0,,0.6,,6.8,,0,,6.8,,,,25,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,7/18/2019,2019,7,18,,21.1,,15.2,,18.2,,0,,0.2,,0,,0,,0,,,,24,,59,
-123.18,49.19,VANCOUVER INTL A,1108395,7/19/2019,2019,7,19,,19.7,,13.6,,16.7,,1.3,,0,,0,,0,,0,,,,28,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,7/20/2019,2019,7,20,,22.8,,10.4,,16.6,,1.4,,0,,0,,0,,0,,,,24,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,7/21/2019,2019,7,21,,28.5,,11.6,,20.1,,0,,2.1,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,7/22/2019,2019,7,22,,26.4,,14.4,,20.4,,0,,2.4,,0,,0,,0,,,,11,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,7/23/2019,2019,7,23,,23.6,,14.1,,18.9,,0,,0.9,,0,,0,,0,,,,19,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,7/24/2019,2019,7,24,,23.2,,14.4,,18.8,,0,,0.8,,0,T,0,,0,T,,,27,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,7/25/2019,2019,7,25,,23.8,,14.6,,19.2,,0,,1.2,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,7/26/2019,2019,7,26,,29.2,,14.4,,21.8,,0,,3.8,,0,T,0,,0,T,,,19,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,7/27/2019,2019,7,27,,22.9,,17.2,,20.1,,0,,2.1,,2.4,,0,,2.4,,,,25,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,7/28/2019,2019,7,28,,23.2,,12.6,,17.9,,0.1,,0,,0,,0,,0,,,,28,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,7/29/2019,2019,7,29,,22.8,,14.4,,18.6,,0,,0.6,,0,,0,,0,,,,25,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,7/30/2019,2019,7,30,,23.3,,15.2,,19.3,,0,,1.3,,0,,0,,0,,,,11,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,7/31/2019,2019,7,31,,23.4,,17.4,,20.4,,0,,2.4,,0,,0,,0,,,,22,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/1/2019,2019,8,1,,24.9,,16.1,,20.5,,0,,2.5,,0,,0,,0,,,,10,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,8/2/2019,2019,8,2,,25.2,,16.9,,21.1,,0,,3.1,,5.2,,0,,5.2,,,,16,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,8/3/2019,2019,8,3,,23.6,,13.8,,18.7,,0,,0.7,,0,,0,,0,,,,31,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/4/2019,2019,8,4,,24.5,,14.5,,19.5,,0,,1.5,,0,,0,,0,,,,29,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,8/5/2019,2019,8,5,,25.4,,12.9,,19.2,,0,,1.2,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,8/6/2019,2019,8,6,,24.7,,13.9,,19.3,,0,,1.3,,0,,0,,0,,,,20,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,8/7/2019,2019,8,7,,25.8,,13.9,,19.9,,0,,1.9,,0,,0,,0,,,,20,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,8/8/2019,2019,8,8,,23.2,,14.5,,18.9,,0,,0.9,,0,,0,,0,,,,12,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,8/9/2019,2019,8,9,,22.6,,16.2,,19.4,,0,,1.4,,0,,0,,0,,,,11,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,8/10/2019,2019,8,10,,19.9,,16.1,,18,,0,,0,,3.2,,0,,3.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,8/11/2019,2019,8,11,,20.9,,15.1,,18,,0,,0,,3,,0,,3,,,,14,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/12/2019,2019,8,12,,23.3,,14,,18.7,,0,,0.7,,0,,0,,0,,,,21,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,8/13/2019,2019,8,13,,23.8,,11.9,,17.9,,0.1,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,8/14/2019,2019,8,14,,24.6,,13.7,,19.2,,0,,1.2,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,8/15/2019,2019,8,15,,23.9,,14.2,,19.1,,0,,1.1,,0,,0,,0,,,,21,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/16/2019,2019,8,16,,22.1,,14.2,,18.2,,0,,0.2,,0,,0,,0,,,,22,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/17/2019,2019,8,17,,21.7,,17,,19.4,,0,,1.4,,0,,0,,0,,,,19,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/18/2019,2019,8,18,,22.2,,14.4,,18.3,,0,,0.3,,0,,0,,0,,,,12,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,8/19/2019,2019,8,19,,23.4,,13.4,,18.4,,0,,0.4,,0,,0,,0,,,,13,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,8/20/2019,2019,8,20,,25.1,,11.8,,18.5,,0,,0.5,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,8/21/2019,2019,8,21,,19.8,,15.7,,17.8,,0.2,,0,,12.4,,0,,12.4,,,,11,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/22/2019,2019,8,22,,20.6,,14.7,,17.7,,0.3,,0,,0,,0,,0,,,,29,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,8/23/2019,2019,8,23,,19.4,,14.1,,16.8,,1.2,,0,,1,,0,,1,,,,22,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/24/2019,2019,8,24,,21.6,,12.7,,17.2,,0.8,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,8/25/2019,2019,8,25,,20.5,,13.7,,17.1,,0.9,,0,,0,,0,,0,,,,29,,48,
-123.18,49.19,VANCOUVER INTL A,1108395,8/26/2019,2019,8,26,,21.2,,10,,15.6,,2.4,,0,,0,,0,,0,,,,28,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/27/2019,2019,8,27,,23.8,,12,,17.9,,0.1,,0,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,8/28/2019,2019,8,28,,23.9,,12.5,,18.2,,0,,0.2,,0,,0,,0,,,,29,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,8/29/2019,2019,8,29,,26,,12.9,,19.5,,0,,1.5,,0,,0,,0,,,,11,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,8/30/2019,2019,8,30,,22.9,,16.4,,19.7,,0,,1.7,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,8/31/2019,2019,8,31,,24.9,,16.1,,20.5,,0,,2.5,,1,,0,,1,,,,20,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,9/1/2019,2019,9,1,,23.8,,15.6,,19.7,,0,,1.7,,0,,0,,0,,,,19,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,9/2/2019,2019,9,2,,22.7,,13.5,,18.1,,0,,0.1,,0,,0,,0,,,,29,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,9/3/2019,2019,9,3,,24.4,,14.8,,19.6,,0,,1.6,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/4/2019,2019,9,4,,21.9,,13.7,,17.8,,0.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/5/2019,2019,9,5,,22.3,,11.4,,16.9,,1.1,,0,,0,,0,,0,,,,30,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,9/6/2019,2019,9,6,,27.6,,13.6,,20.6,,0,,2.6,,0,,0,,0,,,,13,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,9/7/2019,2019,9,7,,20.2,,14.9,,17.6,,0.4,,0,,0,,0,,0,,,,13,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,9/8/2019,2019,9,8,,19.1,,14.1,,16.6,,1.4,,0,,9,,0,,9,,,,9,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,9/9/2019,2019,9,9,,19.4,,14.5,,17,,1,,0,,1.2,,0,,1.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/10/2019,2019,9,10,,20,,14.9,,17.5,,0.5,,0,,0.2,,0,,0.2,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/11/2019,2019,9,11,,20,,12.7,,16.4,,1.6,,0,,0,,0,,0,,,,10,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,9/12/2019,2019,9,12,,19.1,,14.7,,16.9,,1.1,,0,,22,,0,,22,,,,8,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,9/13/2019,2019,9,13,,19.8,,13.8,,16.8,,1.2,,0,,7,,0,,7,,,,16,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,9/14/2019,2019,9,14,,16.8,,13.7,,15.3,,2.7,,0,,9,,0,,9,,,,15,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,9/15/2019,2019,9,15,,18.1,,12.8,,15.5,,2.5,,0,,2,,0,,2,,,,16,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,9/16/2019,2019,9,16,,18.2,,12.4,,15.3,,2.7,,0,,0.4,,0,,0.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/17/2019,2019,9,17,,15.6,,12.9,,14.3,,3.7,,0,,13.8,,0,,13.8,,,,7,,50,
-123.18,49.19,VANCOUVER INTL A,1108395,9/18/2019,2019,9,18,,17.7,,12,,14.9,,3.1,,0,,7.2,,0,,7.2,,,,28,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,9/19/2019,2019,9,19,,15.8,,9.2,,12.5,,5.5,,0,,1.2,,0,,1.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/20/2019,2019,9,20,,19,,12.7,,15.9,,2.1,,0,,0.6,,0,,0.6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/21/2019,2019,9,21,,19.6,,12.6,,16.1,,1.9,,0,,2.8,,0,,2.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/22/2019,2019,9,22,,16.2,,13.8,,15,,3,,0,,30.4,,0,,30.4,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/23/2019,2019,9,23,,14.3,,11.4,,12.9,,5.1,,0,,6.2,,0,,6.2,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,9/24/2019,2019,9,24,,17.7,,12.1,,14.9,,3.1,,0,,0.8,,0,,0.8,,,,21,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,9/25/2019,2019,9,25,,16.2,,10.3,,13.3,,4.7,,0,,0.4,,0,,0.4,,,,28,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,9/26/2019,2019,9,26,,17.3,,12.5,,14.9,,3.1,,0,,7.2,,0,,7.2,,,,28,,55,
-123.18,49.19,VANCOUVER INTL A,1108395,9/27/2019,2019,9,27,,15,,6.5,,10.8,,7.2,,0,,0.8,,0,,0.8,,,,28,,65,
-123.18,49.19,VANCOUVER INTL A,1108395,9/28/2019,2019,9,28,,18.4,,6.2,,12.3,,5.7,,0,,0,,0,,0,,,,32,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,9/29/2019,2019,9,29,,16.2,,8,,12.1,,5.9,,0,,0,,0,,0,,,,5,,37,
-123.18,49.19,VANCOUVER INTL A,1108395,9/30/2019,2019,9,30,,14.7,,3.6,,9.2,,8.8,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/1/2019,2019,10,1,,14.8,,4.9,,9.9,,8.1,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/2/2019,2019,10,2,,15.2,,7.3,,11.3,,6.7,,0,,1.6,,0,,1.6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/3/2019,2019,10,3,,16.1,,10.3,,13.2,,4.8,,0,,1.6,,0,,1.6,,,,13,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,10/4/2019,2019,10,4,,12.2,,9.8,,11,,7,,0,,3.8,,0,,3.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/5/2019,2019,10,5,,13.9,,7.4,,10.7,,7.3,,0,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/6/2019,2019,10,6,,12.9,,5.3,,9.1,,8.9,,0,,0,T,0,,0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/7/2019,2019,10,7,,16.1,,10,,13.1,,4.9,,0,,16.6,,0,,16.6,,,,24,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,10/8/2019,2019,10,8,,11.9,,2.7,,7.3,,10.7,,0,,0,,0,,0,,,,28,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,10/9/2019,2019,10,9,,10.2,,0.8,,5.5,,12.5,,0,,0,,0,,0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/10/2019,2019,10,10,,10.2,,-0.7,,4.8,,13.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/11/2019,2019,10,11,,12.5,,1.1,,6.8,,11.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/12/2019,2019,10,12,,13.5,,4.2,,8.9,,9.1,,0,,0.8,,0,,0.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/13/2019,2019,10,13,,13.3,,6.2,,9.8,,8.2,,0,,0.2,,0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/14/2019,2019,10,14,,13.2,,5.4,,9.3,,8.7,,0,,0,,0,,0,,,,21,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,10/15/2019,2019,10,15,,11.7,,6.6,,9.2,,8.8,,0,,6.6,,0,,6.6,,,,7,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,10/16/2019,2019,10,16,,13.2,,8.2,,10.7,,7.3,,0,,14,,0,,14,,,,14,,55,
-123.18,49.19,VANCOUVER INTL A,1108395,10/17/2019,2019,10,17,,14.5,,8,,11.3,,6.7,,0,,9.2,,0,,9.2,,,,17,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,10/18/2019,2019,10,18,,11.2,,8.3,,9.8,,8.2,,0,,5,,0,,5,,,,19,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,10/19/2019,2019,10,19,,10.6,,7.9,,9.3,,8.7,,0,,6.6,,0,,6.6,,,,27,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,10/20/2019,2019,10,20,,9.1,,6.9,,8,,10,,0,,12.6,,0,,12.6,,,,7,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,10/21/2019,2019,10,21,,10.5,,7.3,,8.9,,9.1,,0,,39.4,,0,,39.4,,,,13,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,10/22/2019,2019,10,22,,13.2,,8,,10.6,,7.4,,0,,0,,0,,0,,,,23,,54,
-123.18,49.19,VANCOUVER INTL A,1108395,10/23/2019,2019,10,23,,11.9,,2.9,,7.4,,10.6,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/24/2019,2019,10,24,,13.4,,7.2,,10.3,,7.7,,0,,1,,0,,1,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/25/2019,2019,10,25,,12.8,,8,,10.4,,7.6,,0,,3.6,,0,,3.6,,,,27,,84,
-123.18,49.19,VANCOUVER INTL A,1108395,10/26/2019,2019,10,26,,11.9,,2.4,,7.2,,10.8,,0,,0,,0,,0,,,,29,,39,
-123.18,49.19,VANCOUVER INTL A,1108395,10/27/2019,2019,10,27,,10.8,,-0.5,,5.2,,12.8,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/28/2019,2019,10,28,,9.7,,1.3,,5.5,,12.5,,0,,0,,0,,0,,,,28,,32,
-123.18,49.19,VANCOUVER INTL A,1108395,10/29/2019,2019,10,29,,9,,1.6,,5.3,,12.7,,0,,0,,0,,0,,,,11,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,10/30/2019,2019,10,30,,8.9,,-1.8,,3.6,,14.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,10/31/2019,2019,10,31,,9.2,,1.3,,5.3,,12.7,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/1/2019,2019,11,1,,10.5,,-1,,4.8,,13.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/2/2019,2019,11,2,,9.8,,0.1,,5,,13,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/3/2019,2019,11,3,,8.8,,1.1,,5,,13,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/4/2019,2019,11,4,,9.4,,1.7,,5.6,,12.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/5/2019,2019,11,5,,10.3,,3.1,,6.7,,11.3,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/6/2019,2019,11,6,,10.7,,0.8,,5.8,,12.2,,0,,0,,0,,0,,,,30,,35,
-123.18,49.19,VANCOUVER INTL A,1108395,11/7/2019,2019,11,7,,10.4,,1.5,,6,,12,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/8/2019,2019,11,8,,11.9,,2.5,,7.2,,10.8,,0,,0,T,0,,0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/9/2019,2019,11,9,,10.4,,8.1,,9.3,,8.7,,0,,8.2,,0,,8.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/10/2019,2019,11,10,,11.2,,4,,7.6,,10.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/11/2019,2019,11,11,,9.6,,2.4,,6,,12,,0,,0.4,,0,,0.4,,,,31,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,11/12/2019,2019,11,12,,9.4,,8,,8.7,,9.3,,0,,17.1,,0,,17.1,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/13/2019,2019,11,13,,11.9,,3.7,,7.8,,10.2,,0,,0.2,,0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/14/2019,2019,11,14,,12.8,,2.8,,7.8,,10.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/15/2019,2019,11,15,,13.5,,4.9,,9.2,,8.8,,0,,9.2,,0,,9.2,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/16/2019,2019,11,16,,10.4,,5.6,,8,,10,,0,,8.4,,0,,8.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/17/2019,2019,11,17,,13,,7.3,,10.2,,7.8,,0,,18.6,,0,,18.6,,,,11,,46,
-123.18,49.19,VANCOUVER INTL A,1108395,11/18/2019,2019,11,18,,10.6,,8.1,,9.4,,8.6,,0,,11.8,,0,,11.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/19/2019,2019,11,19,,10.4,,3.4,,6.9,,11.1,,0,,2,,0,,2,,,,29,,42,
-123.18,49.19,VANCOUVER INTL A,1108395,11/20/2019,2019,11,20,,9.4,,-0.7,,4.4,,13.6,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/21/2019,2019,11,21,,8.4,,-1,,3.7,,14.3,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/22/2019,2019,11,22,,7.7,,-1.6,,3.1,,14.9,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/23/2019,2019,11,23,,9.8,,5.2,,7.5,,10.5,,0,,1.2,,0,,1.2,,,,15,,45,
-123.18,49.19,VANCOUVER INTL A,1108395,11/24/2019,2019,11,24,,11.3,,3.1,,7.2,,10.8,,0,,0,,0,,0,,,,27,,58,
-123.18,49.19,VANCOUVER INTL A,1108395,11/25/2019,2019,11,25,,7.6,,2.2,,4.9,,13.1,,0,,3.8,,0,,3.8,,,,29,,41,
-123.18,49.19,VANCOUVER INTL A,1108395,11/26/2019,2019,11,26,,6.8,,0.7,,3.8,,14.2,,0,,4.8,,0,,4.8,,,,4,,33,
-123.18,49.19,VANCOUVER INTL A,1108395,11/27/2019,2019,11,27,,8.1,,0.2,,4.2,,13.8,,0,,0,,0,,0,,,,5,,52,
-123.18,49.19,VANCOUVER INTL A,1108395,11/28/2019,2019,11,28,,6.1,,-4.5,,0.8,,17.2,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/29/2019,2019,11,29,,4.5,,-5.2,,-0.4,,18.4,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,11/30/2019,2019,11,30,,4.5,,-5.5,,-0.5,,18.5,,0,,0,,0,,0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,12/1/2019,2019,12,1,,4.4,,-5,,-0.3,,18.3,,0,,6.4,,0,,6.4,,,,,,,M
